Mun_id,Municipio,Poblacion_total,Porcentaje_pob_ext,Nacimiento_extranjero,Unión Europea ,Resto de Europa,África,América del Norte,América Central y del Caribe,América del Sur,Otros países de América_x,Asia,Oceanía,Albania,Austria,Belgica,Bulgaria,Chipre,Dinamarca,España,Finlandia,Francia,Grecia,Hungría,Irlanda,Islandia,Italia,Liechtenstein,Luxemburgo,Malta,Mónaco,Noruega,Países Bajos,Polonia,Portugal,Andorra,Reino Unido,Alemania,Rumanía,San Marino,Santa Sede,Suecia,Suiza,Ucrania,Letonia,Moldavia,Belarús,Georgia,Estonia,Lituania,República Checa,Eslovaquia,Bosnia y Herzegovina,Croacia,Eslovenia,Armenia,Rusia,Macedonia,Serbia,Montenegro,Otros países de Europa,Burkina Faso,Angola,Argelia,Benin,Botswana,Burundi,Cabo Verde,Camerún,Comoras,Congo,Costa de Marfil,Djibouti,Egipto,Etiopía,Gabón,Gambia,Ghana,Guinea,Guinea Bissau,Guinea Ecuatorial,Kenia,Lesotho,Liberia,Libia,Madagascar,Malawi,Mali,Marruecos,Mauricio,Mauritania,Mozambique,Namibia,Níger,Nigeria,República Centroafricana,Sudáfrica,Rwanda,Santo Tomé y Príncipe,Senegal,Seychelles,Sierra Leona,Somalia,Sudán,Swazilandia,Tanzania,Chad,Togo,Túnez,Uganda,República Democrática del Congo,Zambia,Zimbabwe,Eritrea,Sudán del Sur,Otros países de África,Canadá,Estados Unidos de América,México,Antigua y Barbuda,Bahamas,Barbados,Belice,Costa Rica,Cuba,Dominica,El Salvador,Granada,Guatemala,Haití,Honduras,Jamaica,Nicaragua,Panamá,San Vicente y Las Granadinas,República Dominicana,Trinidad Y Tobago,Santa Lucía,San Cristobal y Nieves,Argentina,Bolivia,Brasil,Colombia,Chile,Ecuador,Guyana,Paraguay,Perú,Surinám,Uruguay,Venezuela,Otros países de América_y,Afganistán,Arabia Saudita,Bahrein,Bangladesh,Myanmar,China,Emiratos Árabes Unidos,Filipinas,India,Indonesia,Iraq,Irán,Israel,Japón,Jordania,Camboya,Kuwait,Laos,Líbano,Malasia,Maldivas,Mongolia,Nepal,Omán,Pakistán,Qatar,Corea del Sur,Corea del Norte,Singapur,Siria,Sri Lanka,Tailandia,Turquía,Vietnam,Brunei,Islas Marshall,Yemen,Azerbaiyán,Kazajstán,Kirguistán,Tayikistán,Turkmenistán,Uzbekistán,Bhutan,Otros países de Asia,Australia,Fiji,Nueva Zelanda,Papua Nueva Guinea,Islas Salomón,Samoa,Tonga,Vanuatu,Micronesia,Tuvalu,Timor Oriental,Apátridas,Otros países de Oceanía,geo_point_2d,mun_code,mun_name,geometry
14,Acebeda (La),55,3.6363637,2,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'lon': -3.4801385596854346, 'lat': 40.523975790323504}",28002,Ajalvir,"POLYGON ((-3.512216207 40.53863668106794, -3.51151036 40.53758755206795, -3.510093586 40.535745158067954, -3.509620974 40.53258418806797, -3.508188964 40.53089228506798, -3.508090085 40.529835966067985, -3.5050926 40.527512140068005, -3.504517306 40.527154287068, -3.504074155 40.526941801068, -3.503729289 40.526609969068005, -3.503043936 40.526057091068004, -3.502962884 40.525637624068, -3.502626771 40.524736382068006, -3.50244954 40.52408399906801, -3.502315284 40.52381160806801, -3.501852436 40.523169471068016, -3.501343123 40.52294554906802, -3.501243785 40.52276399706801, -3.501590207 40.522198536068025, -3.501470185 40.52177563206802, -3.500931682 40.521434718068036, -3.500330625 40.52077695506803, -3.500205113 40.52040812806803, -3.499601714 40.52006929006804, -3.498933155 40.51953883706804, -3.498288614 40.51922179006804, -3.497792833 40.518746444068036, -3.497567147 40.51839786406804, -3.49711617 40.51807367306804, -3.496648937 40.517945946068046, -3.49621328 40.51761718206805, -3.49499612 40.515997162068054, -3.494489221 40.51544797406806, -3.493715323 40.513899922068056, -3.493195411 40.51269763106807, -3.492624544 40.51162708506808, -3.492315783 40.511371639068074, -3.490691053 40.510647897068075, -3.490528347 40.510510748068086, -3.490236453 40.50997594606808, -3.489648479 40.50914059206809, -3.489322133 40.5084104380681, -3.488786279 40.50759738206809, -3.488428716 40.506954744068096, -3.488135825 40.5066037250681, -3.487916966 40.50604428506811, -3.487551471 40.5054449210681, -3.487227173 40.50433907506811, -3.486724082 40.503315060068125, -3.486116351 40.502671662068124, -3.48588696 40.50228433406812, -3.485754663 40.50177677906813, -3.485398218 40.50078908006813, -3.485245891 40.50044917706813, -3.484592119 40.499633891068136, -3.483804051 40.49901465706814, -3.483333672 40.49842562706814, -3.482955877 40.49807494806814, -3.482572509 40.49760447106814, -3.482152735 40.49732333406815, -3.481029468 40.49685592606815, -3.479875627 40.49523998206816, -3.479609263 40.49462306506816, -3.478837533 40.49479472306816, -3.474350415 40.494728481068165, -3.470670642 40.49383986806817, -3.469943496 40.49346804106818, -3.467668728 40.49318174106817, -3.464639208 40.495361494068156, -3.460449106 40.497495332068155, -3.457097875 40.49928787806814, -3.452815155 40.50264343606813, -3.449910273 40.50400610106811, -3.444579378 40.506018564068114, -3.441926739 40.506295373068106, -3.436663059 40.50799820506809, -3.435093189 40.50890591206809, -3.43646927 40.50924218306809, -3.438834026 40.51349993806807, -3.442447391 40.51261863506806, -3.446115527 40.512180253068074, -3.449332561 40.511365124068085, -3.450543615 40.51171718206807, -3.45108798 40.51192497506808, -3.451707203 40.51202977206808, -3.452827951 40.51228936406806, -3.453149076 40.51229801906807, -3.453457531 40.512177894068074, -3.456118411 40.510648533068085, -3.456196915 40.509864438068085, -3.456401884 40.509978046068085, -3.45761435 40.51036245606809, -3.458735001 40.510608478068086, -3.459591108 40.510659142068086, -3.460583649 40.51081105906808, -3.461575769 40.510900807068076, -3.461983644 40.51099557806808, -3.461579421 40.51229719106808, -3.461657262 40.51315003606806, -3.462322306 40.513219458068065, -3.462500473 40.51355298206807, -3.4632164 40.51381228706806, -3.463944678 40.51500847606806, -3.463129604 40.51526849106806, -3.462333002 40.51546896906807, -3.461534466 40.515560439068054, -3.461410278 40.515697871068056, -3.461403799 40.516131230068055, -3.4612345 40.51657695006806, -3.461213885 40.517014870068046, -3.461331006 40.51774233306805, -3.461622239 40.51803666906804, -3.461961424 40.518265048068045, -3.462091619 40.518487052068046, -3.461974108 40.51925508806804, -3.46203159 40.51954675106803, -3.462311079 40.51984834006804, -3.463000182 40.52014559006803, -3.463145495 40.520333298068024, -3.462427444 40.520807336068025, -3.461610438 40.52165924106803, -3.462204623 40.52188480106802, -3.462926111 40.522597238068016, -3.463107873 40.52310642206802, -3.463079721 40.523476805068015, -3.462203047 40.523721745068016, -3.462077319 40.52380873306801, -3.461594929 40.525257502068015, -3.461169083 40.526690728068004, -3.462431039 40.52684065506799, -3.46280937 40.528465270067976, -3.465185496 40.52906837006799, -3.466965316 40.53102067106798, -3.468660047 40.53124896606799, -3.468557316 40.53277640506797, -3.470852863 40.53314007506797, -3.469495935 40.53751223606794, -3.46863049 40.53939501206794, -3.469823604 40.53962801906793, -3.472442556 40.53875611306794, -3.472266783 40.53962349406794, -3.471929578 40.540541081067936, -3.47320967 40.54071153606793, -3.474996406 40.54138980906793, -3.475770353 40.54229113606792, -3.475528472 40.54499752306791, -3.478842082 40.545140634067906, -3.481168827 40.54848233006789, -3.480968097 40.548819198067896, -3.480831788 40.549246788067876, -3.480799569 40.549862234067874, -3.481008432 40.550498301067876, -3.481131326 40.55067256406788, -3.481786737 40.55115722506789, -3.481959166 40.55148623606789, -3.481903606 40.55279997306787, -3.482047168 40.55355072206786, -3.481971016 40.55380238906786, -3.481460908 40.55448198306786, -3.481326813 40.55588163006785, -3.483187848 40.555488301067854, -3.482893299 40.55756789306785, -3.482109843 40.559996364067835, -3.481004762 40.56106491406782, -3.480977214 40.56216952406781, -3.484303196 40.56194215606783, -3.485723743 40.56023442006783, -3.487700401 40.55980900206784, -3.488421461 40.55792579806785, -3.488581695 40.556404413067845, -3.488760515 40.55549195306785, -3.492948333 40.554452596067854, -3.495743305 40.55499201806785, -3.498124756 40.554551176067854, -3.502419334 40.55249300606786, -3.501924948 40.55224199806787, -3.501754788 40.55159679306788, -3.501894934 40.551225919067875, -3.502068793 40.55109994106787, -3.502027107 40.55089471806788, -3.502029009 40.550199219067885, -3.50209027 40.54970346106788, -3.502262662 40.54890632206789, -3.502894884 40.546899989067896, -3.502245935 40.5468217230679, -3.502739424 40.54585022006789, -3.502424361 40.543351601067926, -3.50442812 40.542683439067915, -3.505211676 40.54181966906792, -3.50589761 40.54116803106793, -3.507786249 40.53981022706793, -3.508284555 40.53949453106793, -3.509325221 40.53906924206793, -3.509894028 40.53886494006794, -3.510597484 40.53882130206794, -3.510854725 40.53895260006794, -3.511130247 40.53931444606794, -3.512216207 40.53863668106794))"
